"revision_date_completed","fillerblankdate","Account","Edge","StoneThickness","StoneColor","StoneType","Areas","JobName","RevisionReason","FabID","FabType","JobNumber","NumPieces","DraftNotes","DraftCompleted","creation_date","TotalSqft","SalesPerson","Revisor","FileData","RevisionType"
"11/12/2025 1:37:37 PM","","Rauser Construction","FLAT HONED","4","HONED BOT 15 1974","TERRAZZO","BATH 2 SHOWER SHELF, CURB, SHOWER JAMB, WINDOW SURROUND","3805 Balcones Drive","Make changes to window surround per Gabe's instruction","14209","1","20455","8","","-1","11/10/2025 4:09:09 PM","25","5","6","","4"
"11/12/2025 1:42:53 PM","","Rauser Construction","MITERED","4","CALACATTA LINCOLN (HONED BY ALPHA)","MS","PRIMTUB,BENCH,VT,CLOSET,JAMBSet GT BTH 1/2 WALL","3805 Balcones Drive","Make changes per meeting Gabe had with Josh","14214","1","20455","15","","-1","11/10/2025 4:10:07 PM","71.6","5","6","","1"
"11/11/2025 12:40:22 PM","","Warriner Construction, LLC","MITER","4","MIAMI WHITE","SS","CABANA TRIM REMAKE","Warriner - 1415 W. 10th St. (2025)","Layout can be done now. Miami White 2cm SS  334724 INV 128x63","14519","4","20638","9","","-1","11/11/2025 10:14:24 AM","14.4","5","15","","3"
"12/18/2025 3:12:46 PM","","Waller Building Company, LLC","FLAT","4","MYSTERY WHITE HONED","MS","PRIMARY BATH VANITY","7703 LONG POINT DRIVE","please revise edge to ""Ogee stacked w/ full bullnose"" - see if we can relocate seam to the left so it sits under upper column","13615","1","20417","3","","-1","12/17/2025 1:17:47 PM","28.9","9","6","/20417 - PRIMARY BATH VANITY redlines.pdf","1"
"12/19/2025 4:44:23 PM","","Waller Building Company, LLC","FLAT","4","BIANCO CARRERA HONED","MS","BATH 1 / GIRLS BATH VANITY","7703 LONG POINT DRIVE","revise edge profile to small ogee, increase all side and backsplash to 5"", omit backsplash decorative detail, add side splash details (clipped/radius corners), align side splash with beginning of small ogee detail. see attached","13621","1","20417","4","","-1","12/18/2025 10:28:20 AM","14.6","9","6","/20417 - BATH 1, GIRLS BATH VANITY redline.pdf","1"
"12/30/2025 10:03:11 AM","","Vitek McIver Homes","2 1/2","5","TAJ MAHAL","QZ","KITCHEN island","2517 Hartford Road","Remove mitered edge, change to flat polish edge, remove substrate, make sure overhang is 1/16"" off drawers (they are 3/4"" thick)","14508","1","20563","11","retempltaed","-1","12/18/2025 12:48:25 PM","82.7","7","6","","1"
"12/30/2025 10:03:25 AM","","Vitek McIver Homes","FLAT","5","TAJ MAHAL","QZ","KITCHEN PERIMETER","2517 HARTFORD RD","Remove mitered edge, change to flat polish edge, remove substrate, make sure overhang is 1/16"" off drawers (they are 3/4"" thick)","14651","7","20563","8","retempltaed","-1","12/18/2025 12:48:45 PM","81.4","7","6","","1"
"12/30/2025 10:03:31 AM","","Vitek McIver Homes","FLAT","5","TAJ MAHAL","QZ","COFFEE BAR","2517 HARTFORD RD","Remove mitered edge, change to flat polish edge, remove substrate, make sure overhang is 1/16"" off drawers (they are 3/4"" thick)","14778","1","20563","1","retempltaed","-1","12/18/2025 12:48:57 PM","9.4","7","6","","1"
"12/22/2025 10:36:25 AM","","Camelot Custom Homes","3 CM WIDE BULLNOSE OVER 3 CM FLAT POLISH CUSTOM","5","BIANCO SUPERIORE","QZ","KITCHEN ISLAND","2507 Exposition","need to be combined with the island layout and also need to include the preliminary measurements from the splashes ands shelves the will be for Fab Forms 14738 and 14739.","14806","1","20733","6","","-1","12/18/2025 4:18:05 PM","51.7","5","15","","2"
"1/5/2026 3:36:03 PM","","Vitek McIver Homes","FLAT","5","TAJ MAHAL","QZ","KITCHEN PERIMETER, KITCHEN ISLAND, COFFEE BAR","2517 HARTFORD RD","Change overhang at island to what it was on previous drawing (18 11/16""). Please also show centerline of pop up outlets from end of island (also on previous drawing).","14651","7","20563","11","","-1","1/5/2026 7:52:09 AM","131.1","7","6","","1"
"1/5/2026 11:14:01 AM","","Taylor, Karen","WIDE BULLNOSE","5","RAINIER GOLD","STRATUS QUARTZ","GUEST BA @ GARAGE,HALL BA, PRIMARY BA","Taylor-150 Should Bee (2025)","MATERIAL CHANGE BY CUSTOMER - ADJUST OH AS NEEDED- NO LONGER REWORKING OLD MATERIAL TO FIT NEW CABS","14842","8","20610","8","wrong fabid sent to revision, oops!","-1","1/5/2026 8:29:59 AM","24.4","6","6","","2"
"1/6/2026 10:13:38 AM","","Aune, Chris","FLAT POLISH","5","PARAMOUNT","QZ","BAR","Aune-4503 Highland Terrace","Add cutout per uploaded doc","14809","7","20788","1","","-1","1/5/2026 12:14:41 PM","9.91","7","6","/cutout.jpg","1"
"1/6/2026 9:30:24 AM","","Taylor, Karen","WIDE BULLNOSE","5","STOCK TAJ MAHAL","QUARTZITE","KITCHEN","Taylor-150 Should Bee (2025)","MATERIAL CHANGE BY CUSTOMER - ADJUST OH AS NEEDED- NO LONGER REWORKING OLD MATERIAL TO FIT NEW CABS""","14843","8","20610","4","","-1","1/5/2026 1:47:07 PM","42.7","6","6","","1"
"1/6/2026 4:07:26 PM","","","","","","","","","add shelf to ""coffee bar"" that matches depth of other kitchen shelf pcs (ie 3-1/2"" recessed 1/2"" into drywall) and edit sales note","14861","1","20477","14","","-1","1/5/2026 4:29:14 PM","117.4","","6","/20477.jpg","1"
"1/8/2026 11:25:09 AM","","Vitek McIver Homes","OGEE","5","CREMO DELICATO HONED","MS","BUFFET TOP","2517 Hartford Road","Change edge to small ogee","14787","1","20563","1","","-1","1/6/2026 8:02:15 AM","11.7","7","6","","1"
"1/9/2026 9:37:15 AM","","RedOven Builds","FLAT POLISH","5","ACQUA GUCCI","QZ","KITCHEN ISLAND","6107 Cape Coral Drive","See attachment for outlet locations","14790","1","20274","4","","-1","1/6/2026 8:14:20 AM","70.2","7","6","/outlet locations.pdf","1"
"1/7/2026 2:35:58 PM","","Vitek McIver Homes","FLAT","5","TAJ MAHAL","QZ","KITCHEN PERIMETER, KITCHEN ISLAND, COFFEE BAR","2517 HARTFORD RD","See attachment for markups from builder","14651","7","20563","11","","-1","1/6/2026 9:23:32 AM","131.1","7","6","/kitchen markups.pdf","1"
"1/8/2026 2:13:12 PM","","J9 Homes","","","","","BUTLER","405 Canyon Rim","please change material to SOAPSTONE BLACK ALPS HONED - sku is 331956","14401","1","20671","2","Can you please provide two slabsmith options with the seam centered on the sink and with the seam like the second photo below? (so there’s only one seam total/deleting the seam splitting the L shape)","-1","1/6/2026 10:16:56 AM","24","","6","","1"
"2/13/2026 3:41:19 PM","","Texas Construction Company","FLAT POLISH","5","OPAL WHITE","MS","MASTER BATH VANITY","510 E. 39th Street","Remove all notes from this drawing. The shelf and curb were removed from the drawing, so the first 2 notes no longer apply. And the sink is on the good sink list, so we don't need them at AG.","14971","8","20845","2","","-1","2/13/2026 11:35:02 AM","20.2","7","6","","3"
"2/16/2026 3:24:13 PM","","Shoberg Homes","2","4","CALACATTA MONET HONED","MS","POWDER 2","302 Inwood","Detail on drawing is showing 3cm material. It is 2cm.","14119","1","20333","","","-1","2/16/2026 12:32:31 PM","9.5","5","15","","3"
"2/17/2026 11:18:30 AM","","Camelot Custom Homes","FLAT","5","ROYAL BLUE","QZ","WET BAR","2507 EXPOSITION","see file. call out sink","14742","1","20733","1","Sink set back dimension missing. They want 4"".  Also they requested the center of the faucet hole to be 2 6/8"" from the countertop at the sink overhang.  See file.  Ignore note about paneling.","-1","2/17/2026 9:51:31 AM","17.6","5","15","","3"
"2/17/2026 10:31:56 AM","","Tsai, Jessica","FLAT","5","AURORA","OPAL QUARTZ","DESK","Tsai - 4800 Pecan Chase","See file for grommet location changes.","14547","1","20708","1","","-1","2/17/2026 10:02:05 AM","17.6","5","15","/Grommet hole placement changes.pdf","1"
"2/18/2026 3:42:07 PM","","Rendeiro, Leslie","FLAT","5","TAJ MAHAL LEATHERED","QZ","TUB WITH FHBSP, SHOWER BENCH","Rendeiro- 289 Eagle Landing Drive","Please remove the windowsill from the block (Cristallo will be used for the windowsill). Remove the note that mentions the windowsill. Please use the accepted Slabsmith for the block.","14943","1","20810","4","","-1","2/18/2026 2:36:59 PM","50.1","15","15","","3"
"2/18/2026 3:42:14 PM","","Rendeiro, Leslie","FLAT","5","CRISTALLO","QZ","VANITIES WITH WATERFALL PANEL, AND WINDOWSILL","Rendeiro- 289 Eagle Landing Drive","Please add the windowsill to the block. Add the note that mentions the windowsill. Please use the accepted Slabsmith for the block.","14944","1","20810","","","-1","2/18/2026 2:39:18 PM","35","15","15","","3"
"2/20/2026 10:44:53 AM","","California Closets-TX Hill Country","FLAT POLISH","5","MIAMI VENA","SS","COUNTERTOP","9734 Creekside Bluff","Remove scribing - customer has panels going on the wall that will cover gaps","15017","8","20842","3","","-1","2/20/2026 6:54:26 AM","13.9","7","15","","3"
"2/20/2026 11:47:12 AM","","","","","","","","","Sink was delivered and it was a different model","14304","1","20633","8","","-1","2/20/2026 8:34:52 AM","42.5","","15","","1"
"2/20/2026 10:09:31 AM","","Edwards Remodel Contracting","FLAT HONED","5","BLANC CEMENTO MATTE","STRATUS QUARTZ","FAB ONLY PIECES","fab only pieces - Stratus Blanc Cemento","Remove scribes","15028","2","20866","3","accident rev","-1","2/20/2026 9:01:16 AM","1","7","6","","2"
"2/25/2026 8:51:04 AM","","ALPHA GRANITE SHOWROOM","FLAT POLISH","5","TAJ MAHAL","QZ","TAJ MAHAL WALL SAMPLE","2026 SHOWROOM ITEMS","Please rotate the piece on the layout so it is vertical","15042","2","20855","","","-1","2/24/2026 7:33:01 AM","1","7","6","","2"
"2/25/2026 8:51:14 AM","","ALPHA GRANITE SHOWROOM","FLAT POLISH","5","extreme white","GS","EXTREME WHITE (AKA PITAYA WHITE) WALL SAMPLE","2026 SHOWROOM ITEMS","Please rotate piece 1 on the layout so it is vertical. Leave piece 2 the way it is, thanks","15043","2","20855","","","-1","2/24/2026 7:33:36 AM","1","7","6","","2"
"2/24/2026 9:00:45 AM","","Waller Building Company, LLC","FLAT","5","MIAMI WHITE","SS","CUSTOMER REDO - 1 WINDOWSILL FAB ONLY","8953 Appaloosa Run","please correct dimensions to what was on the uploaded file from 2/19","15030","4","20477","1","","-1","2/24/2026 8:48:52 AM","0.8","9","6","/Screenshot 2026-02-16 at 2.09.33 PM 2.png","3"
"2/24/2026 4:47:23 PM","","Shoberg Homes","FLAT HONED","5","RHINO WHITE HONED","MS","LAUNDRY","302 INWOOD","Redo slabsmith layout. Use new slab ID 335415","14125","1","20333","1","","-1","2/24/2026 2:03:11 PM","13","5","6","","2"
"2/24/2026 4:55:57 PM","","Miars Construction","FLAT","5","LINEN CREAM","SS","LAUNDRY","1605 Cliffside Drive","change material to 3cm QZ Saratoga Leathered","14988","7","20664","2","Please generate layout using Slab 333046","-1","2/24/2026 2:32:43 PM","22.9","5","6","","1"
"2/25/2026 9:05:07 AM","","Texas Construction Company","FLAT HONED","3","BASALT LEATHERED","STRATUS PORCELAIN","GYM BATH SHOWER CURB AND FOOT REST","907 Terrace Mountain Drive","Remove foot rest from drawing (removed from scope).","14266","1","20562","1","","-1","2/25/2026 8:38:29 AM","2.4","7","6","","1"
"2/25/2026 9:56:22 AM","","","","","","","","","please revise layout using slab id","15031","1","20821","","","-1","2/25/2026 9:40:05 AM","4","","15","","2"
"2/26/2026 1:09:45 PM","","R Builders","CUSTOM","5","SILVER TRAVERTINE HONED","TRAVERTINE","GUEST BATH 2 (BENCH TOP- VANITY)","9121 Camelback Dr","please adjust faucet to proper number of cutouts. see attached. please confirm that faucet will clear with backsplash","12061","7","19968","9","revision not needed","-1","2/26/2026 9:29:11 AM","29","9","6","/gb 2 faucet.jpg","2"
"4/13/2026 11:42:25 AM","","Venco Construction","FLAT","5","TAJ MAHAL","QZ","KITCHEN ISLAND, PERIMETER, BUTLERS PANTRY","2201 Kenbridge Drive","remove island embedded support there will be support by builder","15201","1","20896","10","","-1","4/10/2026 1:53:43 PM","85.8","5","15","","1"
"4/13/2026 11:59:29 AM","","Camardo, Thomas","HALF BULLNOSE","5","MYORA GOLD","PQ","KITCHEN","Camardo-10707 Callanish Park Drive","Move soap disp 8"" to L of faucetCan the cooktop be cut in the shop?Dimension the cooktop setback and distance from end of peninsulaRemove scribe except for the 13"" where there is no tile","15156","1","20911","3","","-1","4/13/2026 11:13:44 AM","56.8","7","15","","1"
"4/13/2026 12:34:15 PM","","","","","","","","","Please revise with new faucet model","15091","1","20585","1","","-1","4/13/2026 11:31:09 AM","6.7","","15","","1"
"4/16/2026 10:23:57 AM","","Camardo, Thomas","HALF BULLNOSE","5","MYORA GOLD","PQ","KITCHEN","Camardo-10707 Callanish Park Drive","There is still a scribe that didn't get removed. Can you also please let me know if we can cut the cooktop cutout in the shop? Please also add a 20""x20"" piece to the drawing (will be a tabletop).","15156","1","20911","3","not needed","-1","4/14/2026 9:17:53 AM","56.8","7","6","","1"
"4/20/2026 12:23:49 PM","","Lavaca Building Company","MITER","5","BIANCO SUPERIORE LEATHERED","QZ","SHOWER WALLS, SHELVES","8417 Parismina Lane","New temp file uploaded 4/14","14880","1","20814","","Also see email from Chris with more information","-1","4/14/2026 1:21:35 PM","81.1","5","15","","4"
"4/17/2026 8:56:56 AM","","Beckworth Design Build","FLAT HONED","4","CALACATTA MONET HONED","MS","BATH 2 BASEBOARDS","6 Sundown Parkway","Please incorporate 335682 into the layout. It is already cut, so should be used up before a full slab.","14821","1","20633","","4/15 KH please also add a note to the drawing about what the joint width is","-1","4/14/2026 3:50:40 PM","32","7","15","","2"
"4/16/2026 2:55:57 PM","","Jauregui Architect Builders","FLAT HONED","5","LAVEZZI","QZ","GREAT ROOM FIREPLACE","266 Club Ranch Ct - Lavezzi - Great Room Fireplace","Change joint locations so everything fits on the slabs","15145","1","19951","","","-1","4/15/2026 8:59:22 AM","263.7","7","15","","2"
"3/15/2025 3:56:07 PM","","ALPHA GRANITE SHOWROOM","FLAT POLISH","4","COSMOPOLITAN","QZ","COSMOPOLITAN ITEMS","2025 SHOWROOM ITEMS","Please add the cutouts on the board (1-6 of 10 - I'll upload an example)","13448","2","20337","10","","-1","2/4/2025 10:46:38 AM","16.2","7","6","/19770 - AMAZONITE CRISTALLO ITEMS-LAYOUT.pdf","5"
"3/15/2025 3:56:07 PM","","ALPHA GRANITE SHOWROOM","FLAT HONED","4","CREMA NUVOLATO HONED","MS","CREMA NUVOLATO HONED ITEMS","2025 SHOWROOM ITEMS","Please add a note for the shop to glue the hardware to the bottom of the lazy susans (3-6 of 6)","13449","2","20337","6","","-1","2/4/2025 10:47:24 AM","10.2","7","6","","5"
"3/15/2025 3:56:07 PM","","ALPHA GRANITE SHOWROOM","FLAT POLISH","4","OSLO","QZ","OSLO ITEMS","2025 SHOWROOM ITEMS","Please add a note for the shop to glue the hardware to the bottom of the lazy susans (1-2 of 2)","13450","2","20337","2","","-1","2/4/2025 10:47:58 AM","3.6","7","6","","5"
"3/15/2025 3:56:07 PM","","ALPHA GRANITE SHOWROOM","FLAT HONED","4","SANZIO HONED","QZ","SANZIO HONED ITEMS","2025 SHOWROOM ITEMS","Please add the cutouts on the board (1-3 of 7 - I'll upload an example)","13451","2","20337","7","","-1","2/4/2025 10:48:40 AM","11.1","7","6","/19770 - AMAZONITE CRISTALLO ITEMS-SCT APPROVED_3.pdf","5"
"3/15/2025 3:56:07 PM","","ALPHA GRANITE SHOWROOM","FLAT POLISH","6","WHITE MACAUBUS","QZ","WHITE MACAUBUS ITEMS","2025 Showroom Items","Please add a note for the shop to glue the hardware to the bottom of the lazy susans (1-4 of 10)","13452","2","20337","10","","-1","2/4/2025 10:49:12 AM","16.2","7","6","","5"
"3/15/2025 3:56:07 PM","","ALPHA GRANITE SHOWROOM","FLAT HONED","4","PAONAZZO HONED","MS","PAONAZZO HONED ITEMS","2025 SHOWROOM ITEMS","Please add the cutouts on the board (1-3 of 3 - I'll upload an example)","13453","2","20337","3","","-1","2/4/2025 10:49:53 AM","5.1","7","6","/19770 - AMAZONITE CRISTALLO ITEMS-SCT APPROVED_4.pdf","5"
"3/15/2025 3:56:07 PM","","VICK HOMES","FLAT POLISH","5","CRYSTAL ACQUA","QZ","PRIMARY BATH VANITY/MIRROR FRAME, TUB BACKSPLASH","3102 Fleece Flower Cv","See email - not enough characters here","12911","1","20198","9","","-1","2/4/2025 1:50:24 PM","51.2","7","6","","3"
"3/15/2025 3:56:07 PM","","Saavedra Design Studio","SMALL OGEE STACKED OVER FLAT EDGE","4","CALACATTA VAGLI","MS","TUB DECK","210 Lavaca St. Unit 3302","Please try to rework the slabsmith to have a better vein match while preserving the material as it is a ""program"" color.","13364","1","20348","5","","-1","2/4/2025 2:45:59 PM","10.2","9","6","/TUB 2025.jpg","5"
"3/15/2025 3:56:07 PM","","Waller Building Company, LLC","FLAT","4","CALACATTA VAGLI TO BE HONED","MS","KITCHEN PERI COUNTER SPLASH,KITCHEN ISLAND,POOL BATH VANITY SHOWER SHELF MOCK UP","4605 STRASS DR","please connect pink pieces and place directly over backsplash","13376","2","20197","","","-1","2/4/2025 4:30:46 PM","100","9","6","/please move pink pieces.jpg","1"
"3/15/2025 3:56:07 PM","","Gray Construction Company","FLAT","5","TAJ MAHAL","QUARTZITE","KITCHEN,MA BA, BA 2","706 OAK VALLEY","MISSED THE AIR SWITCH HOLE CUTOUT- PLEASE REVISE AND REMOVE ALL THE EXTRA HIGHLIGHTS-","13443","1","20366","12","","-1","2/5/2025 4:10:17 PM","73.2","6","15","","3"
"3/15/2025 3:56:07 PM","","Waller Building Company, LLC","FLAT","4","CALACATTA VAGLI TO BE HONED","MS","KITCHEN PERI COUNTER SPLASH,KITCHEN ISLAND,POOL BATH VANITY SHOWER SHELF MOCK UP","4605 STRASS DR","architect did not provide most recent exhibit. please update measurement on pool bath vanity, bath 2 vanity, and add a top to the left of the pool bath vanity on 331935 at 60"" L x 30-36"" W","13376","2","20197","","","-1","2/5/2025 4:18:10 PM","100","9","6","/strass stuart exhibit.jpg","1"
"3/15/2025 3:56:07 PM","","Pipes, David","FLAT","5","RAINIER GOLD","STRATUS","KITCHENETTE","Pipes-415 Upper Cibolo Creek Rd","REMOVE UNNECCESARY NOTES REGARDING ISLAND. NO LAYOUT ATTACHED WITH BLOCK","13444","1","20367","4","","-1","2/5/2025 4:29:42 PM","34.7","6","15","","3"
"3/15/2025 3:56:07 PM","","Gray Construction Company","FLAT","5","TAJ MAHAL","QUARTZITE","KITCHEN,MA BA, BA 2","706 OAK VALLEY","air switch location does not show how many inches from faucet center on block drawing- needs slabsmith","13443","1","20366","12","","-1","2/6/2025 9:57:09 AM","73.2","6","","",""
"3/15/2025 3:56:07 PM","","Muncie Construction","FLAT","5","LUCE ORO","PENTAL QUARTZ","MA BA SHELF AT TUB","1 Calle Del Sol","layout missing stone info","13320","7","20321","3","","-1","2/6/2025 10:40:09 AM","3.5","6","15","","3"
"3/15/2025 3:56:07 PM","","Pipes, David","FLAT","5","RAINIER GOLD","STRATUS","ISLAND","Pipes-415 Upper Cibolo Creek Rd","waiting for revised layout as requested by martha","13454","2","20367","1","","-1","2/6/2025 11:09:25 AM","18.4","6","15","",""
"3/15/2025 3:56:07 PM","","Pipes, David","FLAT","5","RAINIER GOLD","STRATUS","KITCHENETTE","Pipes-415 Upper Cibolo Creek Rd","remove island from layout","13444","1","20367","4","","-1","2/6/2025 11:28:37 AM","34.7","6","6","","3"
"5/12/2026 3:48:07 PM","","Beckworth Design Build","2 1/2","4","CALACATTA VAGLI ORO HONED","MS","PRIMARY VANITIES, PANTRY","6 Sundown Parkway","Revise outlet location per Gabe's 5/8 template","14546","1","20633","","🔥🔥🔥","-1","5/8/2026 9:51:33 AM","106","7","6","","1"
"5/11/2026 11:39:44 AM","","Vinson Radke Homes","FLAT","4","CALACATTA VAGLI","MS","SHOWER SURROUND, SEAT, AND CURB","1008 Hillside Avenue","Remove all pieces from drawing except shower seat (6 of 6). Everything else is removed from scope. I have updated the slabsmith already. Can you please look and make sure the seat is facing the right way (front edge should be toward bottom of slab).","15350","1","20907","8","MARKOS - USE THESE REVISION NOTES:Remove all pieces from drawing except shower seat (6 of 6) and piece under shower curb (5 of 6). Everything else is removed from scope.","-1","5/8/2026 10:51:30 AM","9.7","7","12","","2"
